----------------------------------------------------------------------------------Search Criteria: Text Search: transgender (and); Search in: Projects Limit to: Project Title;Project Terms;		Admin/FundingIC:NICHD; NIMHD; NCMHD; ; Exclude Subprojects: Yes. Fiscal Year: Active Projects; 2020; 2019; 2018; 2017; 2016; 2015; 2014; 2013 ----------------------------------------------------------------------------------NIH Spending Categorization,Project Terms,Project Title,Public Health Relevance,Administering  IC,Application ID,Award Notice Date,FOA,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Program Official Information ,Project Start Date,Project End Date,Study Section,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Congressional District,Department,DUNS Number,FIPS,Latitude,Longitude,Organization ID (IPF),Organization Name,Organization City,Organization State,Organization Type,Organization Zip,Organization Country,ARRA Indicator,Budget Start Date,Budget End Date,CFDA Code,Funding Mechanism,FY,Funding IC,FY Direct Costs,FY Indirect Costs,FY Total Cost by IC,FY Total Cost (Sub Projects),
No NIH Category available.,"Address;Adolescence;Adolescent;Adult;Ancillary Study;base;Biological Markers;burden of illness;cohort;Collaborations;cost;cost effective;Data;Data Collection;Data Quality;data resource;Data Set;Data Sources;depressive symptoms;design;Development;Disclosure;Discrimination;Disease;Documentation;Economics;experience;Family;Gender;Gender Identity;Geography;Goals;Health;health inequalities;health knowledge;Health Policy;Health Status;Heterosexuals;Housing;Individual;Inequality;intergenerational;Internet;Intervention;Interview;Knowledge;Lesbian Gay Bisexual;Life Cycle Stages;Link;Longitudinal Studies;Measures;Mediator of activation protein;member;Mental Health;Minority;Minority Groups;minority health;Monitor;Parent-Child Relations;Participant;Pathway interactions;Pattern;Population;population based;Positioning Attribute;Prevalence;Procedures;programs;prospective;Prospective Studies;Public Health;Re 80;recruit;Research;Research Design;Resources;Respondent;response;Sampling;Sex Orientation;Sexual and Gender Minorities;sexual minority;Socioeconomic Factors;Socioeconomic Status;socioeconomics;Stress;Surveys;Testing;theories;transgender;young adult;","Sexual Orientation/Gender Identity; Socioeconomic Status; and Health across the Life Course","Project NarrativeDespite the importance of socioeconomic status to health and documented health inequalities that disfavorsexual and gender minorities; knowledge about factors that pattern these resources and strains across sexualand gender minority groups is incomplete; largely because of the absence of appropriate and high quality data.This cost effective project will build on the population-based National Longitudinal Study of Adolescent to AdultHealth by collecting and disseminating data to address these critical knowledge gaps and by testinghypotheses linking economic strain and health across the life course to inform public health policy andinterventions.","NICHD","9701031","6-JUN-2019","PA-15-261",5R01HD087365-03,5,R01,HD,087365,03,,"KING, ROSALIND B","21-SEP-2017","31-MAY-2022","Social Sciences and Population Studies B Study Section (SSPB) ",,"6181987","HALPERN, CAROLYN T ","CONRON, KERITH JANE","04","PUBLIC HEALTH & PREV MEDICINE","608195277","US","35.366248","-79.429394","578206","UNIV OF NORTH CAROLINA CHAPEL HILL","CHAPEL HILL","NC","SCHOOLS OF PUBLIC HEALTH","27599-0001","UNITED STATES", ,"1-JUN-2019","31-MAY-2020","865",Research Projects,2019,NIMHD,107180,50788,157968,No NIH Category available.,"Address;Adolescence;Adolescent;Adult;Ancillary Study;base;Biological Markers;burden of illness;cohort;Collaborations;cost;cost effective;Data;Data Collection;Data Quality;data resource;Data Set;Data Sources;depressive symptoms;design;Development;Disclosure;Discrimination;Disease;Documentation;Economics;experience;Family;Gender;Gender Identity;Geography;Goals;Health;health inequalities;health knowledge;Health Policy;Health Status;Heterosexuals;Housing;Individual;Inequality;intergenerational;Internet;Intervention;Interview;Knowledge;Lesbian Gay Bisexual;Life Cycle Stages;Link;Longitudinal Studies;Measures;Mediator of activation protein;member;Mental Health;Minority;Minority Groups;minority health;Monitor;Parent-Child Relations;Participant;Pathway interactions;Pattern;Population;population based;Positioning Attribute;Prevalence;Procedures;programs;prospective;Prospective Studies;Public Health;Re 80;recruit;Research;Research Design;Resources;Respondent;response;Sampling;Sex Orientation;Sexual and Gender Minorities;sexual minority;Socioeconomic Factors;Socioeconomic Status;socioeconomics;Stress;Surveys;Testing;theories;transgender;young adult;","Sexual Orientation/Gender Identity; Socioeconomic Status; and Health across the Life Course","Project NarrativeDespite the importance of socioeconomic status to health and documented health inequalities that disfavorsexual and gender minorities; knowledge about factors that pattern these resources and strains across sexualand gender minority groups is incomplete; largely because of the absence of appropriate and high quality data.This cost effective project will build on the population-based National Longitudinal Study of Adolescent to AdultHealth by collecting and disseminating data to address these critical knowledge gaps and by testinghypotheses linking economic strain and health across the life course to inform public health policy andinterventions.","NICHD","9701031","6-JUN-2019","PA-15-261",5R01HD087365-03,5,R01,HD,087365,03,,"KING, ROSALIND B","21-SEP-2017","31-MAY-2022","Social Sciences and Population Studies B Study Section (SSPB) ",,"6181987","HALPERN, CAROLYN T ","CONRON, KERITH JANE","04","PUBLIC HEALTH & PREV MEDICINE","608195277","US","35.366248","-79.429394","578206","UNIV OF NORTH CAROLINA CHAPEL HILL","CHAPEL HILL","NC","SCHOOLS OF PUBLIC HEALTH","27599-0001","UNITED STATES", ,"1-JUN-2019","31-MAY-2020","865",Research Projects,2019,NICHD,303383,143763,447146,
No NIH Category available.,"Address;Adolescence;Adolescent;adolescent suicide;Alcohol or Other Drugs use;Attenuated;Attitude;Award;base;behavioral health;Bisexual;Brain;career;Characteristics;Climate;Communities;contextual factors;County;critical period;Data;design;Development;Disadvantaged;Discrimination;Disease;disparity reduction;Environment;Equation;ethnic identity;Event;experience;Family;Foundations;Gays;Gender Identity;Goals;Health;health disparity;Heterogeneity;high school;High School Student;Individual;Institution;intersectionality;Intervention;Intervention Studies;Interview;Investigation;Knowledge;Lesbian;Lesbian Gay Bisexual Transgender;Life Cycle Stages;Linear Models;Link;Mediating;men;Mental disorders;Mental Health;Methods;minority communities;minority health;minority student;Modeling;multilevel analysis;New Mexico;Outcome;Pathway interactions;Population;population based;protective factors;psychological distress;Qualitative Methods;racial and ethnic;Reporting;Research;Research Personnel;Research Training;resilience;Resources;Risk;Risk Factors;Role;Schools;sexual identity;sexual minority;Shapes;Site;skills;social;Social Change;Social Environment;social stigma;Social support;Structure;substance misuse;substance using adolescents;Suicide;Surveys;System;Testing;Victimization;Woman;Youth;","An Intersectional Mixed-Method Examination of Multi-Level Determinants of Adolescent Sexual Minority Health and Substance Use","Project NarrativeThis study explores the impact of interpersonal and social-structural determinants of sexual minority (SM)youth behavioral health (BH) with the goal of increasing understanding of the significant health disparitiesexperienced by these youth and identifying the most effective sites and approaches for multi-level interventionsthat promote resilience and reduce disparities. This study will examine the different ways that micro-; meso-;and macro-level factors are related to SM youth mental health (MH) and substance use using quantitativemethods designed to analyze contextual effects and test individual outcome pathways as well as qualitativemethods that will illuminate the unique perspective of school professionals regarding the forces that shape SMBH. The proposed research will provide a more nuanced understanding of the landscape of SM disparities inBH outcomes through its use of both large N quantitative data to disaggregate outcomes and contextualpredictors for different SM identity groups and in-depth qualitative data that will allow for triangulation of results.","NIMHD","9833920","8-AUG-2019","PA-18-671",1F31MD014044-01A1,1,F31,MD,014044,01,A1,"ALVIDREZ, JENNIFER L","8-AUG-2019","7-AUG-2021","Special Emphasis Panel (ZRG1-F16-L (20)L)",,"15389112","KUHLEMEIER, ALENA A.",Not Applicable,"01","SOCIAL SCIENCES","868853094","US","35.090226","-106.625292","1415702","UNIVERSITY OF NEW MEXICO","ALBUQUERQUE","NM","SCHOOLS OF ARTS AND SCIENCES","87106-3807","UNITED STATES", ,"8-AUG-2019","7-AUG-2020","307",Training; Individual,2019,NIMHD,,,34707,
"Basic Behavioral and Social Science;Behavioral and Social Science;Brain Disorders;Clinical Research;Depression;Health Disparities;Mental Health;Mental Illness;Minority Health;Prevention;Sexual and Gender Minorities (SGM/LGBT*)","Address;Adult;Affect;Anxiety;Anxiety Disorders;anxiety symptoms;Area;Attitude;Awareness;base;Client;clinical practice;Clinical Research;Clinical Treatment;Communities;Community Health;Computers;Conscious;Data;Data Collection;Depressive disorder;depressive symptoms;Development;Dimensions;Drops;epidemiology study;Equilibrium;experience;Face;Funding Opportunities;Group Interviews;Guilt;health disparity;Heterosexuals;Homophobia;Image;improved;Individual;innovation;instrument;Intervention;Intervention Studies;Interview;Knowledge;Lesbian Gay Bisexual;Lesbian Gay Bisexual Transgender;Measures;Mental Depression;Mental disorders;Mental Health;Methods;Minority Groups;minority health;Modeling;Morals;negative affect;neglect;Outcome;Patients;Play;Population;Prevalence;prevent;Prevention;Preventive Intervention;Procedures;programs;Psychometrics;Psychotherapy;Public Health;queer;recruit;Reporting;Research;Research Personnel;response;same-sex partnership;Sampling;Self Perception;Severities;Sex Orientation;Sexual and Gender Minorities;Sexual Health;sexual minority;Shame;social;social stigma;Son of Sevenless Proteins;sound;Subconscious;Suicide;Sum;Symptoms;Testing;treatment planning;United States National Institutes of Health;Validity and Reliability;visual stimulus;","Implicit Internalized Stigma: Measuring and Examining a Determinant of Mental Health Disparities for Sexual Minorities","Project NarrativeSexual minorities experience pronounced mental health disparities in terms of anxiety disorders; depressivedisorders; and suicidality. Stigma is a key determinant of mental health disparities for sexual minorities; however;implicit internalized stigma has been almost completely overlooked in clinical practice and research. Theproposed research is relevant to public health because it will allow researchers and practitioners to assess thepresence and impact of an important stigma mechanism; which can be the focus of preventive interventions andclinical treatments to improve the mental health of the sexual minority community.","NIMHD","9509981","17-AUG-2018","PA-15-263",1R21MD012687-01,1,R21,MD,012687,01,,"SUFIAN, MERYL","1-AUG-2018","31-MAR-2020","Health Disparities and Equity Promotion Study Section (HDEP) ",,"14122435","HALL, WILLIAM JAMES",Not Applicable,"04","NONE","608195277","US","35.366248","-79.429394","578206","UNIV OF NORTH CAROLINA CHAPEL HILL","CHAPEL HILL","NC","SCHOOLS OF SOCIAL WORK","27599-0001","UNITED STATES", ,"1-AUG-2018","31-MAR-2019","307",Research Projects,2018,NIMHD,,,230837,
"Behavioral and Social Science;Clinical Research;Clinical Trials and Supportive Activities;Contraception/Reproduction;Health Disparities;Infertility;Pediatric;Sexual and Gender Minorities (SGM/LGBT*)","Address;Adolescent;adopted child;Adult;Affect;Age;arm;Assisted Reproductive Technology;base;Biological;Birth;Caregivers;Caring;Cell Maturation;Child;Child Rearing;Childhood;Clinic;Clinical;Communication;Community Surveys;Complex;Continuity of Patient Care;cost;Counseling;Data;Decision Aid;Decision Making;design;Development;Distress;Education;Estrogens;Evidence based practice;Family;Family Planning;Fertility;Fertility Agents;fertility preservation;Focus Groups;Fostering;Future;Gender;gender dysphoria;Gender Identity;Germ Cells;Goals;Gonadotropin-Releasing Hormone Analog;Health;health care quality;Healthcare;Hormones;Impairment;improved;Institute of Medicine (U.S.);instrument;interest;Intervention;Knowledge;Language;Lesbian Gay Bisexual;Measures;Medical;meetings;multidisciplinary;Online Systems;Outcome Measure;Parents;patient oriented;Patients;pilot trial;Pre-Post Tests;prevent;Procedures;Protocols documentation;prototype;Provider;Puberty;Quality of Care;Quality of life;Reporting;reproductive;Reproductive Biology;Reproductive Health;Research;Research Support;Risk;Sampling;sex;Sex Characteristics;standard of care;Technology;Testing;Testosterone;Time;transgender;United States;United States National Institutes of Health;usability;user centered design;young adult;Youth;","Fertility Decision-Making in Youth and Young Adults","The Institute of Medicine?s 2011 report ?The Health of Lesbian; Gay; Bisexual; and Transgender People;?called for NIH-supported research to develop evidence-based practices to improve quality of health care fortransgender youth. The proposed study will develop and test the feasibility and efficacy of a patient-centeredAid For Fertility-Related Medical Decisions (AFFRMED) targeted for transgender youth facing decisions aboutfertility preservation due to gender-affirming medical care that may impair long-term fertility. The AFFRMEDhas the potential to positively impact care for transgender youth by: (1) improving knowledge of potentialfertility risks associated gender-affirming treatment; options for fertility preservation; and alternate family-building options; (2) preparing youth and their caregivers for informed discussions with clinical providersregarding complex and sensitive issues related to fertility; (3) facilitating informed decision-making aboutfertility-altering treatments and fertility preservation; and (4) protecting transgender youths? reproductiveautonomy.","NICHD","9648613","21-SEP-2018","PA-18-040",1R21HD097459-01,1,R21,HD,097459,01,,"KING, ROSALIND B","21-SEP-2018","31-AUG-2020","Psychosocial Development, Risk and Prevention Study Section (PDRP) ",,"9801731","CHEN, DIANE ",Not Applicable,"07","Unavailable","074438755","US","41.896683","-87.621466","1525701","LURIE CHILDREN'S HOSPITAL OF CHICAGO","CHICAGO","IL","Independent Hospitals","60611-2991","UNITED STATES", ,"21-SEP-2018","31-AUG-2019","865",Research Projects,2018,NICHD,162391,81428,243819,
"Basic Behavioral and Social Science;Behavioral and Social Science;Clinical Research;Health Disparities;Health Services;Mental Health;Minority Health;Prevention;Sexual and Gender Minorities (SGM/LGBT*)","Accident and Emergency department;Acquired Immunodeficiency Syndrome;Address;Administrative Supplement;Adult;Affect;Algorithms;Ambulatory Care;Anxiety;Award;barrier to care;beneficiary;Caring;Chicago;cisgender;cohort;Communities;Cross-Sectional Studies;Data;Diagnosis;District of Columbia;Effectiveness;experience;gender dysphoria;Gender identity disorder;gender minority;gender transition;Generalized Anxiety Disorder;Health;health care availability;health care disparity;health care service utilization;health disparity;health equity;Health Services Accessibility;Healthcare;HIV;hospital services;Improve Access;improved;Inpatients;longitudinal analysis;Measures;Medicaid;Medical;medically necessary care;member;Mental Depression;Mental Health;Methodology;Minority Groups;Modeling;Mood Disorders;Oregon;Outcome;Outpatients;parent grant;Parents;Persons;physical conditioning;Policies;Population;Population Analysis;Prevalence;Preventive care;Primary Health Care;programs;Provider;Psychotherapy;public health insurance;Publishing;Quality of Care;Reporting;Research;Research Personnel;Resources;Role;Rural;Service setting;Services;Suicide;Time;transgender;Transsexualism;United States Centers for Medicare and Medicaid Services;Universities;","Evaluating health disparities among likely transgender persons in Oregon","PROJECT NARRATIVEThis study evaluates the role of Medicaid in improving health and reducing health disparities for transgenderpersons. By evaluating whether implementation of Oregon Medicaid coverage for transition-related care fortransgender persons increased both usage of transition-related services and access to primary and preventivecare; this study will provide critical information on the effectiveness of this reform; which was meant to addresshealth disparities in the transgender community. Furthermore; this study will analyze extensive longitudinaldata to enumerate how many transgender beneficiaries may potentially benefit from this reform.","NIMHD","9694004","21-AUG-2018","PA-18-713",3R01MD011212-03S1,3,R01,MD,011212,03,S1,"ALVIDREZ, JENNIFER L","9-AUG-2016","30-APR-2020","",,"8546230","MCCONNELL, KENNETH JOHN",Not Applicable,"03","EMERGENCY MEDICINE","096997515","US","45.488429","-122.690599","6297007","OREGON HEALTH & SCIENCE UNIVERSITY","PORTLAND","OR","SCHOOLS OF MEDICINE","97239-3098","UNITED STATES", ,"1-JUN-2018","30-APR-2019","307",Research Projects,2018,NIMHD,,,50000,"Basic Behavioral and Social Science;Behavioral and Social Science;Clinical Research;Health Disparities;Health Services;Mental Health;Minority Health;Prevention;Sexual and Gender Minorities (SGM/LGBT*)","Accident and Emergency department;Acquired Immunodeficiency Syndrome;Address;Administrative Supplement;Adult;Affect;Algorithms;Ambulatory Care;Anxiety;Award;barrier to care;beneficiary;Caring;Chicago;cisgender;cohort;Communities;Cross-Sectional Studies;Data;Diagnosis;District of Columbia;Effectiveness;experience;gender dysphoria;Gender identity disorder;gender minority;gender transition;Generalized Anxiety Disorder;Health;health care availability;health care disparity;health care service utilization;health disparity;health equity;Health Services Accessibility;Healthcare;HIV;hospital services;Improve Access;improved;Inpatients;longitudinal analysis;Measures;Medicaid;Medical;medically necessary care;member;Mental Depression;Mental Health;Methodology;Minority Groups;Modeling;Mood Disorders;Oregon;Outcome;Outpatients;parent grant;Parents;Persons;physical conditioning;Policies;Population;Population Analysis;Prevalence;Preventive care;Primary Health Care;programs;Provider;Psychotherapy;public health insurance;Publishing;Quality of Care;Reporting;Research;Research Personnel;Resources;Role;Rural;Service setting;Services;Suicide;Time;transgender;Transsexualism;United States Centers for Medicare and Medicaid Services;Universities;","Evaluating health disparities among likely transgender persons in Oregon","PROJECT NARRATIVEThis study evaluates the role of Medicaid in improving health and reducing health disparities for transgenderpersons. By evaluating whether implementation of Oregon Medicaid coverage for transition-related care fortransgender persons increased both usage of transition-related services and access to primary and preventivecare; this study will provide critical information on the effectiveness of this reform; which was meant to addresshealth disparities in the transgender community. Furthermore; this study will analyze extensive longitudinaldata to enumerate how many transgender beneficiaries may potentially benefit from this reform.","NIMHD","9694004","21-AUG-2018","PA-18-713",3R01MD011212-03S1,3,R01,MD,011212,03,S1,"ALVIDREZ, JENNIFER L","9-AUG-2016","30-APR-2020","",,"8546230","MCCONNELL, KENNETH JOHN",Not Applicable,"03","EMERGENCY MEDICINE","096997515","US","45.488429","-122.690599","6297007","OREGON HEALTH & SCIENCE UNIVERSITY","PORTLAND","OR","SCHOOLS OF MEDICINE","97239-3098","UNITED STATES", ,"1-JUN-2018","30-APR-2019","307",Research Projects,2018,OD,49604,,49604,
"Adolescent Sexual Activity;Behavioral and Social Science;Clinical Research;Health Disparities;Injury (total) Accidents/Adverse Effects;Injury - Childhood Injuries;Mental Health;Minority Health;Pediatric;Prevention;Violence Against Women;Violence Research;Youth Violence;Youth Violence Prevention","15 year old;16 year old;17 year old;Adolescence;Adolescent;Age;base;Behavior;Caregivers;Cellular Phone;Centers for Disease Control and Prevention (U.S.);Characteristics;Charge;Child;Child Abuse;Coercion;cohort;Communities;Consumption;cost;Crime;Data;Data Analyses;design;Development;effective intervention;epidemiology study;Etiology;Exposure to;Family;Female;Forcible intercourse;Funding;Heterosexuals;Household;Individual;Intervention;Justice;Knowledge;Lesbian Gay Bisexual Transgender;Longitudinal Studies;male;Measurement;multidisciplinary;National Longitudinal Survey of Youth;Pathway interactions;Pattern;peer;perpetrators;physical conditioning;Police;Post-Traumatic Stress Disorders;prevent;Prevention strategy;Public Health;public health relevance;Records;recruit;Reporting;Research Methodology;Risk;Sampling;sex;Sex Behavior;sexual assault;Sexual Harassment;sexual violence;Spouse Abuse;suicidal;Surveys;Technology;Telephone;Text;Time;Violence;violence perpetration;young adult;Youth;youth violence;","Course and Prediction of Sexual Perpetration in Adolescence through Young Adulthood","PUBLIC HEALTH RELEVANCE:  The proposed study will result in national data necessary to close the gaps in our understanding of how and why sexual violence perpetration emerges in adolescence - and just as importantly; what we can do about.","NICHD","9413203","31-JAN-2018","PA-13-302",5R01HD083072-04,5,R01,HD,083072,04,,"MAHOLMES, VALERIE","1-APR-2015","31-JAN-2021","Community Influences on Health Behavior Study Section (CIHB) ",,"8669800","YBARRA, MICHELE L.",Not Applicable,"49","Unavailable","137263013","US","33.430039","-117.616549","10003002","CENTER FOR INNOVATIVE PUBLIC HEALTH RESEARCH","SAN CLEMENTE","CA","Other Domestic Non-Profits","92672-6740","UNITED STATES", ,"1-FEB-2018","31-JAN-2020","865",Research Projects,2018,NICHD,682629,156635,839264,
"Behavioral and Social Science;Brain Disorders;Clinical Research;Depression;Health Disparities;Mental Health;Mental Illness;Minority Health;Pediatric;Sexual and Gender Minorities (SGM/LGBT*);Suicide","Adolescence;Adolescent;Age;Agonist;Alcohol or Other Drugs use;Anxiety;base;Behavior;Birth;Bone Density;bone health;Boston;California;Caring;Characteristics;Chicago;Child;Clinic;Clinical;clinical care;clinical practice;Clinical Practice Guideline;cohort;community center;Country;Data;Depression and Suicide;depressive symptoms;Development;Distress;Electrolytes;Enzymes;evidence base;Exhibits;experience;Fasting;Feminine;follow up assessment;Gender;gender dysphoria;Gender Identity;gender transition;Glucose;Glycosylated hemoglobin A;Goals;Gonadal Steroid Hormones;Gonadotropin Hormone Releasing Hormone;Guidelines;Health;Hemoglobin;HIV;HIV Infections;Hormonal;Hormone use;Hormones;Individual;Institute of Medicine (U.S.);Insulin;Intervention;Knowledge;Lesbian Gay Bisexual;Lipids;Liver;Los Angeles;Masculine;Medical;Mental Depression;Mental Health;Metabolic;Multicenter Studies;Observational Study;Outcome;Patients;Pediatric Hospitals;peer;Phenotype;Physiological;Population;Psyche structure;psychosocial;Puberty;public health relevance;Quality of life;Recommendation;recruit;reduce symptoms;Reporting;Research;Risk;Safety;San Francisco;Self-Injurious Behavior;sex;Sex Characteristics;sex risk;Site;Specific qualifier value;Suicide;Time;transgender;transgender women;trauma symptom;Treatment Protocols;Treatment/Psychosocial Effects;United States;Universities;Well in self;Youth;","The Impact of Early Medical Treatment in Transgender Youth","PUBLIC HEALTH RELEVANCE: The Institute of Medicine's 2011 report "The Health of Lesbian; Gay; Bisexual; and Transgender (LGBT) People;" calls for the development of evidence-based and rigorous research aimed at understanding the health implications of hormone use in transgender individuals. The goal of the proposed research is to conduct a multi-site observational study examining the physiological and psychosocial outcomes of existing medical treatment protocols for gender dysphoria in two cohorts: early pubertal and late pubertal transgender youth.","NICHD","9520335","21-JUN-2018","PA-12-111",5R01HD082554-04,5,R01,HD,082554,04,,"WINER, KAREN","1-AUG-2015","30-JUN-2020","Health, Behavior, and Context Subcommittee (CHHD-M) ",,"10480275","OLSON-KENNEDY, JOHANNA L ","CHAN, YEE-MING ;GAROFALO, ROBERT ;ROSENTHAL, STEPHEN M","28","Unavailable","052277936","US","34.098065","-118.290690","1520001","CHILDREN'S HOSPITAL OF LOS ANGELES","LOS ANGELES","CA","Independent Hospitals","90027-6062","UNITED STATES", ,"1-JUL-2018","30-JUN-2019","865",Research Projects,2018,NICHD,987383,221774,1209157,
"Clinical Research;Health Disparities;Health Services;Minority Health;Sexual and Gender Minorities (SGM/LGBT*)","Adult;Age;base;candidate validation;Caring;Clinical;Clinical Data;Clinical Practice Guideline;Code;Collection;Computerized Medical Record;Data;Data Set;Data Sources;data warehouse;Databases;Development;Diagnosis;Discrimination;disparity reduction;Elements;Ensure;Exogenous Hormone Therapy;experience;Female;Feminization;Foundations;Future;Gender;gender dysphoria;Gender Identity;Goals;Guidelines;Health;health care delivery;health care settings;health disparity;Healthcare;hormone therapy;improved;Individual;innovation;Inpatients;insurance claims;Knowledge;Laboratories;male;Masculine;Measures;Medicine;member;method development;Methods;Monitor;Nature;Outpatients;Patient Care;patient population;Patients;Persons;Pharmacy facility;Physicians;Population;Procedures;Process;Provider;Published Comment;Quality of Care;Race;Reporting;Research;Research Personnel;Sampling;service utilization;social stigma;Subgroup;Testing;Time;transgender;United States;United States National Institutes of Health;Validity and Reliability;","Exploring Quality Measures for the Care of Transgender Persons","The goal of this project is to examine the care that is provided to transgender patients; using a large; nationallyrepresentative database of commercially insured individuals. Having characterized this care; we will use theresults to inform future efforts to create quality of care measures for transgender care; with the help of a panelof experts in transgender medicine. Our eventual goal is to develop quality of care measures for transgendercare; which would provide a basis for improving the quality of care delivered to transgender patients over time.","NIMHD","9568445","19-APR-2018","PA-15-263",5R21MD012371-02,5,R21,MD,012371,02,,"BERZON, RICHARD","20-SEP-2017","30-APR-2020","Special Emphasis Panel (ZRG1-NRCS-V (08))",,"14881279","JASUJA, GUNEET K. ","ROSE, ADAM J.","07","PUBLIC HEALTH & PREV MEDICINE","604483045","US","42.336250","-71.070668","894901","BOSTON UNIVERSITY MEDICAL CAMPUS","BOSTON","MA","SCHOOLS OF PUBLIC HEALTH","02118-2841","UNITED STATES", ,"1-MAY-2018","30-APR-2020","307",Research Projects,2018,NIMHD,,,220535,
"Basic Behavioral and Social Science;Behavioral and Social Science;Clinical Research;Health Disparities;Neurosciences;Sexual and Gender Minorities (SGM/LGBT*)","Address;Affect;Aftercare;Anatomy;Anterior;Area;Awareness;base;Behavioral;Birth;Body Image;Brain;Cerebrum;Characteristics;cingulate gyrus;Clinic;Clinical;Clinical Research;cost;Costs and Benefits;Data;Decision Making;Development;Dose;dysphoria;Estrogens;Etiology;Evaluation;Exhibits;experience;experimental study;Female;Functional Magnetic Resonance Imaging;Gender;gender diversity;gender dysphoria;Gender Identity;gender nonconforming;Gender Role;global health;Gonadal Steroid Hormones;Hormonal;Hormones;improved;Individual;Institutes;interest;Intervention;Investigation;Left;Life;Link;Magnetic Resonance Imaging;male;Measures;Mediating;Medical;Modeling;neural circuit;neural patterning;Neurobiology;neuroimaging;novel;Operative Surgical Procedures;Outcome;outcome prediction;Participant;Pattern;Perception;Personal Satisfaction;Phenotype;Population;Procedures;Quality of life;Questionnaires;recruit;Reporting;Research;Rest;Role;satisfaction;Self Perception;Self-control as a personality trait;Series;sex;Site;Stigmatization;Stress;Structure;suicide rate;Sweden;Symptoms;Testing;Testosterone;Thick;Thinking;transgender;United States;urban area;Validity and Reliability;Visual;visual processing;Waist-Hip Ratio;","Gender identity and own body perception implications for the neurobiology of gender dysphoria","Project NarrativeProject Narrative: Perturbations of the experience of self and gender identity motivate individuals withgender dysphoria to undergo hormone and surgical alterations. However; little is known about the neuralcircuitry involved in body perception in these individuals; how it is affected by hormonal treatment; and whatmay predict better or worse longitudinal outcome after treatment. This study will provide valuable informationon the neurobiological underpinning of gender dysphoria; and promises to uncover brain structure; activation;and connectivity; as well as body phenotype and hormonal patterns that could predict outcome in terms ofbody image and quality of life after cross-sex hormone treatment; which ultimately could be used to assist inmedical decision-making.","NICHD","9548252","5-JUL-2018","PA-13-302",5R01HD087712-02,5,R01,HD,087712,02,,"GRIFFIN, JAMES","22-AUG-2017","31-JUL-2022","Psychosocial Development, Risk and Prevention Study Section (PDRP) ",,"8559484","FEUSNER, JAMIE  ","SAVIC-BERGLUND, IVANKA ","33","NONE","092530369","US","34.071312","-118.443545","577505","UNIVERSITY OF CALIFORNIA LOS ANGELES","LOS ANGELES","CA","SCHOOLS OF MEDICINE","90095-2000","UNITED STATES", ,"1-AUG-2018","31-JUL-2019","865",Research Projects,2018,NICHD,418187,113015,531202,
"Basic Behavioral and Social Science;Behavioral and Social Science;Clinical Research;Health Disparities;Mental Health;Minority Health;Pediatric;Sexual and Gender Minorities (SGM/LGBT*)","Adolescence;Adolescent;Adolescent Development;Adult;Age;Alcohol or Other Drugs use;Anxiety;Area;behavioral health;behavioral health intervention;Body Image;Calendar;Child;cisgender;Data;Data Collection;Depression and Suicide;Development;Discrimination;Education;emotional adjustment;Encapsulated;experience;Exposure to;Face;Family;family management;Friends;Future;Gender;Gender Identity;gender minority;health care availability;Health Surveys;Healthcare Systems;HIV;Hormones;Housing;Image;Individual;Inequality;Interview;Knowledge;Lesbian Gay Bisexual;life history;member;Mental Depression;Mental Health;Methods;Minority;neglect;novel;Outcome;outcome prediction;parent-child communication;Parents;peer;Perception;Personal Satisfaction;Pilot Projects;Policies;Prevention;Process;psychologic;psychological distress;Reporting;Research;response;Risk;Schools;Self Concept;self esteem;Self Perception;Self-Injurious Behavior;Social Environment;Social Justice;social stigma;Social support;Stress;stressor;Suicide;Surveys;System;Theoretical model;transgender;Victimization;Youth;","Adolescent and parent stress and support related to adolescent gender identity.","Project Narrative Transgender adolescents are disproportionately impacted by mental health concerns including depression;anxiety; and poor self-esteem and body image. Research has focused on either the experiences oftransgender youth or their parents; but not both; which limits our understanding of transgender adolescent ?parent stress (i.e.; dyadic stress) and parent support. Specifically; this pilot study uses Life History Calendar(LHC) informed qualitative interviews and a quantitative behavioral health and parent-support survey toinvestigate transgender adolescent and parent perceptions of adolescent minority stress; adolescent-parentstress and parent support in response to adolescent gender identity development and expression andassesses potential correlations with adolescent psychological functioning.","NICHD","9470728","12-MAR-2018","PA-16-309",1F31HD091981-01A1,1,F31,HD,091981,01,A1,"ESPOSITO, LAYLA E","15-JUN-2018","14-JUN-2020","Special Emphasis Panel (ZRG1-F16-L (20)L)",,"12660444","DUNLAP, SHANNON LEE",Not Applicable,"33","SOCIAL SCIENCES","092530369","US","34.071312","-118.443545","577505","UNIVERSITY OF CALIFORNIA LOS ANGELES","LOS ANGELES","CA","SCHOOLS OF ARTS AND SCIENCES","90095-2000","UNITED STATES", ,"15-JUN-2018","14-JUN-2019","865",Training; Individual,2018,NICHD,36176,,36176,
