NIH Spending Categorization,Project Terms,Project Title,Public Health Relevance,Administering  IC,Application ID,Award Notice Date,FOA,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Program Official Information ,Project Start Date,Project End Date,Study Section,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Congressional District,Department,DUNS Number,FIPS,Latitude,Longitude,Organization ID (IPF),Organization Name,Organization City,Organization State,Organization Type,Organization Zip,Organization Country,ARRA Indicator,Budget Start Date,Budget End Date,CFDA Code,Funding Mechanism,FY,Funding IC,FY Total Cost by IC,FY Total Cost (Sub Projects),
No NIH Category available.,"Academy;Activities of Daily Living;Address;Adult;Age;Aging;Alzheimer's Disease;Alzheimer's disease related dementia;Applications Grants;Behavioral;behavioral health;care recipients;caregiver strain;Caregivers;caregiving;Caring;center for epidemiological studies depression scale;Characteristics;Chronic Disease;Communities;Data;Data Collection;Dementia;dementia caregiving;depressive symptoms;Development;disability;Discipline of Nursing;Discrimination;Elderly;Environmental Risk Factor;Equipment and supply inventories;ethnic diversity;experience;Family;Foundations;Friends;Future;Gender Identity;General Population;Goals;Health;health disparity;health equity;Health Services Accessibility;Health Status;Heterosexuals;High Prevalence;Incontinence;Individual;informal care;informal caregiver;Injections;Institute of Medicine (U.S.);Intervention;intervention effect;Lesbian Gay Bisexual;Link;loved ones;Measures;Medical;Medicine;Mental Health;mindfulness;Modeling;Moods;National Institute on Aging;neuropsychiatric symptom;neuropsychiatry;perceived stress;Personal Satisfaction;Persons;Pharmaceutical Preparations;physical conditioning;Population;Population Intervention;Prevalence;programs;psychologic;psychosocial;Psychosocial Factor;Public Health;Quality of life;Questionnaires;racial diversity;Reporting;Research;Resources;Respondent;Risk;Self Efficacy;service intervention;Sexual and Gender Minorities;sexual identity;social;social media;social stigma;Spouses;Stress;Subgroup;Surveys;Testing;transgender;United States National Institutes of Health;Victimization;wound;young adult;","Family Quality of Life Among LGBT Caregivers of Persons with Dementia","RELEVANCE TO PUBLIC HEALTHLesbian; gay; bisexual; and/or transgender (LGBT) adults experience a higher prevalence of chronic diseaseand disability; as well as a poorer physical and mental health status. Many of these LGBT adults serve ascaregivers for a love one with dementia; yet little is known about the experience and characteristics of thisunder-researched and underserved community of caregivers. These data are critical to address the healthdisparities experienced by this population in a targeted fashion.","NIA","9663126","29-JAN-2019","PAR-15-350",1R03AG058528-01A1,1,R03,AG,058528,01,A1,"GERALD, MELISSA S","1-FEB-2019","31-JAN-2021","Special Emphasis Panel (ZRG1-HDM-Y (57))",,"10467736","ANDERSON, JOEL G.",Not Applicable,"02","NONE","003387891","US","35.958637","-83.929480","578304","UNIVERSITY OF TENNESSEE KNOXVILLE","KNOXVILLE","TN","SCHOOLS OF NURSING","37916","UNITED STATES", ,"1-FEB-2019","31-JAN-2020","866",Research Projects,2019,NIA,75500,
No NIH Category available.,"21 year old;Address;Adolescence;Adolescent;Adolescent and Young Adult;Adolescent Development;adolescent health;Adolescent Medicine;Adolescent Risk Behavior;Adoption;Adult;Advisory Committees;Age;Aging;Alcohol or Other Drugs use;Algorithms;authority;base;Bees;Behavior;Behavioral;Behavioral Medicine;career;career development;caregiving;Caring;Categories;Child Abuse and Neglect;Child health care;Child Welfare;Chronic;Clinic;Clinical;clinical care;Clinical Data;Clinical Psychology;Computerized Medical Record;Contracts;County;Dangerousness;Data;Data Set;Development;Diagnosis;discrete time;Drug usage;Education;Environment;Equation;Ethics;Ethnic Origin;experience;Eye;falls;Family;foster care;Fostering;Foundations;Future;Gender;Goals;Grant;Health;Health behavior;health care settings;Healthcare;high risk population;HIV;HIV Infections;HIV risk;Hospitals;indicated prevention;Individual;Infection;innovation;interdisciplinary approach;interest;International;Intervention;intervention program;Investments;Journals;Justice;Lead;Link;Machine Learning;maltreatment;Medicaid;Medicaid services;Medical center;Melissa;Mental Health;Mental Health Services;Mentors;Methods;Modeling;Occupations;Ohio;Outcome;Pathway interactions;Patient Care;Patients;Pediatric Hospitals;Pediatric Research;peer;Phase;Policies;Population;Pregnancy;Prevalence;prevent;Prevention;Prevention program;Preventive;Preventive Intervention;Primary Health Care;Process;programs;Provider;Psychologist;psychosocial;public health relevance;Publications;Race;Recording of previous events;Records;Reporting;reproductive;Research;research and development;Research Personnel;Risk;Risk Behaviors;Risk Factors;Sampling;Schools;Science;Services;sexual risk behavior;Sexually Transmitted Diseases;Signal Transduction;Solid;statistics;Structure;Substance abuse problem;substance abuse treatment;Substance Addiction;success;Survival Analysis;symposium;System;Techniques;Teenagers;therapy design;Time;Training;Training Programs;Translating;Voluntary Programs;volunteer;vulnerable adolescent;Work;Youth;","Using Administrative and Clinical Data to Detect Drug Use and HIV Risk in Foster Care","PROJECT NARRATIVE (PUBLIC HEALTH RELEVANCE)Teens in foster care are at increased risk for substance abuse and contracting HIV compared to their peers; inaddition to experiencing poor education; work; and psychosocial outcomes; leveraging administrative childwelfare data linked to electronic medical records data for foster youth affords the opportunity to examine keyfactors that contribute to risk. The goal if this application is to identify youth at risk for substance abuse andHIV; with an eye toward designing intervention and prevention efforts that front-line workers and providers canenact for foster youth prior to age 18 to increase the likelihood that substance abuse and HIV in adulthood canbe prevented. The concepts learned through this grant; as well as the career development pursued by theinvestigator; will be readily applicable to foster youth in child welfare and healthcare settings and could lead toinnovations previously unachieved with this challenging and vulnerable adolescent population.","NIDA","9636556","18-JAN-2019","PA-14-044",5K01DA041620-03,5,K01,DA,041620,03,,"WEINBERG, NAIMAH Z","15-FEB-2017","31-JAN-2022","Addiction Risks and Mechanisms Study Section (ARM) ",,"11361613","BEAL, SARAH ",Not Applicable,"01","Unavailable","071284913","US","39.140663","-84.501007","615001","CINCINNATI CHILDRENS HOSP MED CTR","CINCINNATI","OH","Independent Hospitals","45229-3039","UNITED STATES", ,"1-FEB-2019","31-JAN-2020","279",Other Research-Related,2019,NIDA,168497,
No NIH Category available.,"18 year old;Acute;Address;Administrator;Adolescent;Aftercare;Alcohol or Other Drugs use;American;Area;arm;base;Behavior;burnout;Cancer and Suicide;Caring;Cause of Death;Centers for Disease Control and Prevention (U.S.);Cessation of life;Characteristics;child services;Child Welfare;Cluster randomized trial;Collaborations;Common Data Element;Communication;compare effectiveness;coping;Data;demographics;design;Detection;Dialectical behavior therapy;Dimensions;Disease;Educational Status;Effectiveness;Effectiveness of Interventions;Evaluation;evidence base;experience;Feeling suicidal;Fostering;General Population;girls;Gold;help-seeking behavior;Heterogeneity;high risk;Hour;Human Resources;ideation;implementation science;Imprisonment;improved;Impulsivity;Individual;Infrastructure;Intervention;Justice;juvenile justice system;Knowledge;knowledge base;Legal;Legal system;Letters;Life;Literature;longitudinal analysis;Measures;Medical;Mental Health;Modeling;Moods;New York;New York City;non-suicidal self injury;Outcome;Personal Satisfaction;Policies;Population;Prevention;Prevention therapy;Preventive Intervention;Probability;Procedures;Protocols documentation;Public Health;Randomized;Recommendation;Recording of previous events;Registries;Research;Research Personnel;Resources;response;Risk;Site;skills;skills training;Structure;suicidal behavior;suicidal morbidity;suicidal risk;Suicide;Suicide prevention;suicide rate;Surveys;System;Testing;theories;Thinking;Time;Training;Training Programs;Trauma;United States;United States National Institutes of Health;Universities;uptake;Vulnerable Populations;Work;Youth;","Experimental evaluation of a multi-site suicide intervention for youth during and after residential placement","Project NarrativeYouth between 10 and 24 years old are more likely to die by suicide than by cancer; illness; or hearth diseasecombined (Heron; 2016). The nearly 2 million youth in the juvenile legal system each year are at even higherrisk: they experience a 3- to 5-fold increase in the probability of death by suicide and have higher rates of non-suicidal self-injury and mental health problems. There is a public health imperative to implement and evaluatescaleable suicide detection and prevention interventions that leverage existing legal system infrastructure torespond to the suicide crisis in this vulnerable population.","NIMH","9768575","25-MAY-2019","PAR-16-299",5R01MH114937-02,5,R01,MH,114937,02,,"ROONEY, MARY","23-AUG-2018","31-MAY-2023","Mental Health Services Research Committee (SERV) ",,"11259559","JAVDANI, SHABNAM  ","GODFREY, ERIN ","12","SOCIAL SCIENCES","041968306","US","40.727349","-73.995270","5998301","NEW YORK UNIVERSITY","NEW YORK","NY","SCHOOLS OF EDUCATION","10012-2300","UNITED STATES", ,"1-JUN-2019","31-MAY-2020","242",Research Projects,2019,NIMH,674096,
"Behavioral and Social Science;Clinical Research;Clinical Trials and Supportive Activities;Drug Abuse (NIDA only);HIV/AIDS;Health Disparities;Infectious Diseases;Prevention;Sexual and Gender Minorities (SGM/LGBT*);Sexually Transmitted Infections;Substance Abuse;Substance Abuse Prevention;Women's Health","Address;Adopted;Adult;Age;AIDS prevention;Alcohol abuse;Alcohol consumption;Alcohol or Other Drugs use;Amphetamines;Area;Asia;Asians;Behavioral;biobehavior;career;Career Choice;Client;comparative effectiveness;Complex;condoms;Conduct Clinical Trials;Country;Data;design;Destinations;Discrimination;Drug abuse;Drug usage;Drug user;effectiveness trial;Enrollment;Ensure;Epidemic;evidence base;Evidence based intervention;experience;Face;Female;Funding;Future;Gender;General Population;Goals;health assessment;Health Services Accessibility;Heroin;HIV;HIV diagnosis;HIV Infections;HIV risk;illicit drug use;improved;Incidence;Income;Individual;Infection;Injecting drug user;innovation;International Agencies;Interpersonal Violence;Intervention;Knowledge;Malaysia;Malaysian;male;Mediation;men;Mentors;Mentorship;Meta-Analysis;novel strategies;patient oriented research;Pattern;Pharmaceutical Preparations;Population;Poverty;pre-exposure prophylaxis;Prevalence;prevent;prevention service;Prevention strategy;Preventive Intervention;Probability;Productivity;Public Health;public health relevance;Recommendation;Religion and Spirituality;Reporting;reproductive;Research;Research Activity;Research Methodology;Research Personnel;Research Project Grants;research study;Respondent;Risk;Risk Behaviors;Risk Factors;Risk Reduction;Role;Sampling;Science;self esteem;sex;Sexual Partners;Sexual Transmission;sexual violence;Sexually Transmitted Diseases;skills;Smoking;Social Network;Southeastern Asia;STI prevention;substance abuse epidemiology;substance abuse prevention;Substance abuse problem;substance use prevention;Surveys;systematic review;Target Populations;Techniques;Testing;therapy development;Training;transgender;transgender women;transmission process;treatment services;uptake;Woman;Women's Health;Work;","Training in Drug Abuse & HIV Prevention for Female & Transgender Sex Workers","PUBLIC HEALTH RELEVANCE: The proposed research will focus on determining the prevalence of HIV and sexually transmitted infections (STIs) among female and transgender women sex workers (FTSWs) in Malaysia; as well as evaluate the acceptability and feasibility of implementing behavioral and biomedical approaches to HIV prevention and reducing sexual- and drug-related HIV risk behaviors. Specifically; this research will lead to: 1) improved knowledge on the prevalence of HIV and STIs among FTSWs in Malaysia; 2) improved understanding of sexual and drug risk behaviors that drive the transmission of HIV among FTSWs; and 3) identification of factors that impact acceptability and feasibility of innovative behavioral and biomedical approaches to preventing HIV transmission and reducing risk behaviors.","NIDA","9491759","26-JUN-2018","PA-11-190",5K01DA038529-05,5,K01,DA,038529,05,,"JENKINS, RICHARD A","1-JUL-2014","30-JUN-2020","Behavioral and Social Science Approaches to Preventing HIV/AIDS Study Section (BSPH) ",,"11386162","WICKERSHAM, JEFFREY ALLEN",Not Applicable,"03","INTERNAL MEDICINE/MEDICINE","043207562","US","41.302711","-72.931986","9420201","YALE UNIVERSITY","NEW HAVEN","CT","SCHOOLS OF MEDICINE","06520-8327","UNITED STATES", ,"1-JUL-2018","30-JUN-2020","279",Other Research-Related,2018,NIDA,167565,
"Basic Behavioral and Social Science;Behavioral and Social Science;Biotechnology;Brain Disorders;Contraception/Reproduction;Depression;Estrogen;Genetics;Human Genome;Infertility;Mental Health;Neurosciences;Pediatric;Rare Diseases","Accounting;Adult;Affect;Age;Amenorrhea;Animal Model;Anosmia;anxiety symptoms;Auditory;base;Biochemical;Biological;Bolus Infusion;Brain;Candidate Disease Gene;Categories;Characteristics;Chiari Malformation Type 1;Child;Clinical;clinical heterogeneity;clinical phenotype;Clinical Protocols;cohort;Collaborations;cranium;Data;Data Analyses;Defect;Delayed Puberty;depressive symptoms;Development;Diagnostic Procedure;Disease;Endocrine;Enrollment;Exercise;exome sequencing;Extended Family;Family;Fertility;Functional disorder;functional hypothalamic amenorrhea;Functional Magnetic Resonance Imaging;Gender;gene discovery;gene function;General Hospitals;General Population;Genes;Genetic;Genetic Research;Genetic study;genetic variant;Genome;Genomic DNA;Genomics;Genotype;GNRH1 gene;Goals;Gonadal Steroid Hormones;Gonadotropin Hormone Releasing Hormone;Gonadotropins;Growth;Hormonal;hormone deficiency;Hormone secretion;Human;human model;human subject;hypothalamic pituitary gonadal axis;Hypothalamic structure;improved;Individual;Inheritance Patterns;Inherited;insight;interest;International;Intravenous Bolus;Investigation;Kallmann Syndrome;Kidney;KISS1 gene;Light;Maintenance;Malnutrition;Manuscripts;Massachusetts;member;memory recognition;men;Mental disorders;migration;Molecular;Multicenter Studies;Mutation;National Institute of Child Health and Human Development;National Institute of Environmental Health Sciences;National Institute of Neurological Disorders and Stroke;negative emotional state;Neurocognitive;Neurocognitive Deficit;neurocognitive test;Neurologic;Neurons;Neuropeptides;Neurosecretory Systems;next generation sequencing;novel;novel diagnostics;nutrient deprivation;Oligonucleotides;Pathway interactions;Patients;Pattern;Phenotype;Physiologic pulse;physiologic stressor;Physiology;Pilot Projects;Pituitary Gland;Play;Precocious Puberty;Predisposition;premature;Preparation;Prevalence;proband;Protocols documentation;psychiatric symptom;psychologic;Psychological Stress;Puberty;Race;Recovery;recruit;Regulation;Relapse;Reproduction;reproductive;reproductive development;Reproductive Physiology;Research Personnel;Risk Factors;Role;sex;Sexual Maturation;skeletal;spatiotemporal;Stimulus;Stress;Subgroup;Surveys;Techniques;Therapeutic Intervention;Translational Research;treatment duration;Validation;Variant;","The Regulation of Pubertal Onset and Reproductive Development",n/a,"NICHD","9796753","","",1ZIAHD008919-07,1,ZIA,HD,008919,07,,Unavailable,"","","",,"11593505","DELANEY FREEDMAN, ANGELA ",Not Applicable,n/a,"Unavailable","","","","","","","","","Unavailable","","", ,"","","",Intramural Research,2018,NICHD,170621,
No NIH Category available.,"Advisory Committees;Age;aged;AIDS prevention;Alcohol consumption;alcohol misuse;Alcohol or Other Drugs use;Alcohols;Anxiety;arm;attentional control;base;binge drinking;burden of illness;Caring;Case Management;Characteristics;Chicago;college;Communities;Comprehensive Health Care;Consumption;Continuity of Patient Care;Coupled;Data;effective intervention;Environment;Ethnic Origin;experience;Frequencies;Future;health care availability;high risk;high risk population;HIV;HIV Infections;HIV Seronegativity;HIV Seropositivity;Human immunodeficiency virus test;illicit drug use;Incidence;Infection;Intervention;intervention effect;intervention participants;Intervention Trial;Knowledge;Marijuana;Mental Depression;Mental Health;Modeling;Newly Diagnosed;Outcome;outreach;Population;portability;post intervention;pre-exposure prophylaxis;prevention service;primary outcome;public health relevance;Race;Recording of previous events;Reproducibility;Research;Risk;Sample Size;Sampling;satisfaction;screening;screening and brief intervention;screening, brief intervention, referral, and treatment;Services;sociodemographics;standard of care;statistics;Structure;Subgroup;Target Populations;Testing;transgender;transgender women;Trauma;United States Substance Abuse and Mental Health Services Administration;Women Status;young adult;young men who have sex with men;Youth;","Employing eSBI in a Community-based HIV Testing Environment for At-risk Youth","PUBLIC HEALTH RELEVANCE:  HIV incidence is greatest among young men who have sex with men (YMSM) and young transgender women (YTW). The purpose of this study is to assess the feasibility; acceptability and test the initial efficacy of eSBI among YMSM and YTW in community-based HIV testing environments. Advancements in scientific knowledge with regard to the efficacy of substance use intervention in this high risk population are critical to reducingthe population burden of disease.","NIDA","9747856","25-JUN-2019","RFA-DA-15-019",5R01DA041071-05,5,R01,DA,041071,05,,"JENKINS, RICHARD A","15-SEP-2015","31-JUL-2020","Special Emphasis Panel (ZDA1-NXR-B (09)R)",,"8404150","GAROFALO, ROBERT  ","KARNIK, NIRANJAN ","07","Unavailable","074438755","US","41.896683","-87.621466","1525701","LURIE CHILDREN'S HOSPITAL OF CHICAGO","CHICAGO","IL","Independent Hospitals","60611-2991","UNITED STATES", ,"1-AUG-2019","31-JUL-2020","279",Research Projects,2019,NIDA,591169,
"Behavioral and Social Science;Clinical Research;Health Disparities;Mental Health;Minority Health;Pediatric;Prevention;Sexual and Gender Minorities (SGM/LGBT*)","Address;Adult;Advocacy;Advocate;Affect;Alcohol or Other Drugs use;Anxiety;Asians;Attention;Attenuated;Awareness;base;behavioral health;cohesion;comparison group;Conscious;cost;Data;Discrimination;Documentation;effective intervention;Effectiveness;Ensure;ethnic diversity;ethnic minority population;Ethnic Origin;experience;Face;Feeling suicidal;Foundations;Gays;Grant;Health;health disparity;Health Promotion;Heterosexuals;improved;informant;Institute of Medicine (U.S.);Intervention;Intervention Studies;Interview;Knowledge;Latino;Lesbian Gay Bisexual;Link;Massachusetts;Measures;Mediating;member;Mental Depression;Methods;Minority;Minority Groups;Modeling;Outcome;Pathway interactions;peer;physical assault;Population;Professional Organizations;programs;Public Health;public health relevance;Race;racial and ethnic;racial diversity;Recommendation;Reporting;Research;Resources;Risk;Rural;Safety;Sampling;Schools;Self Efficacy;Sex Orientation;social;suicidal risk;Suicide attempt;Surveys;System;Testing;transgender;Validation;Variant;Victimization;virtual;Youth;","Mechanisms of Health Promotion in Diverse Youth Through Gay-Straight Alliances","PUBLIC HEALTH RELEVANCE: This research has the potential for high public health impact to address health concerns among youth from multiple minority groups; including LGBT and racial/ethnic minority youth. It focuses on the ways in which involvement in Gay-Straight Alliances - prominent school-based groups that provide support for these youth - reduces sexual orientation- and race/ethnicity-based health disparities on depression; anxiety; and substance use. This knowledge will be critical for improving health-related interventions among these youth populations.","NIMHD","9513322","11-JUN-2018","PA-12-111",5R01MD009458-04,5,R01,MD,009458,04,,"ALVIDREZ, JENNIFER L","20-SEP-2015","30-JUN-2020","Health Disparities and Equity Promotion Study Section (HDEP) ",,"10349960","POTEAT, PAUL ",Not Applicable,"04","PSYCHOLOGY","045896339","US","42.338192","-71.170812","872101","BOSTON COLLEGE","CHESTNUT HILL","MA","SCHOOLS OF EDUCATION","02467-3800","UNITED STATES", ,"1-JUL-2018","30-JUN-2020","307",Research Projects,2018,NIMHD,309699,
"Behavioral and Social Science;Brain Disorders;Clinical Research;Depression;Injury (total) Accidents/Adverse Effects;Injury - Childhood Injuries;Mental Health;Mental Illness;Pediatric;Prevention;Serious Mental Illness;Suicide;Suicide Prevention","15 year old;16 year old;17 year old;18 year old;Adolescence;Adolescent;adolescent suicide;Adult;Age;age group;aged;AIDS prevention;Alcohol or Other Drugs use;Anxiety;Assessment tool;Behavior;behavior measurement;Behavioral;Cause of Death;Centers for Disease Control and Prevention (U.S.);clinical practice;cognitive control;cognitive reappraisal;Collection;Common Data Element;Communities;Coupled;Data Collection;design;Development;Dimensions;Early Intervention;eleventh grade;emotion regulation;Emotional;Emotions;Expressed Sequence Tags;Feeling hopeless;Feeling suicidal;Female;follow up assessment;follow-up;Future;Goals;Health;Home environment;improved;Individual;innovation;Intervention;Interview;Knowledge;Lead;Link;Longitudinal Studies;Measures;medical specialties;Mental Depression;Mental Health;Modeling;National Institute of Mental Health;Office for Human Research Protections;Patient Self-Report;Pilot Projects;Prevalence;Prevention;Preventive Intervention;Procedures;programs;prospective;Protocols documentation;psychosocial;Public Health;public health priorities;Questionnaires;Recording of previous events;recruit;Regulation;Reporting;Research;Research Personnel;Risk;Risk Behaviors;Risk Factors;Safety;Sampling;Schools;screening;Self-Administered;Self-Injurious Behavior;Severities;Skin;sleep quality;Students;suicidal;suicidal behavior;suicidal morbidity;suicidal risk;Suicide;Suicide attempt;Suicide prevention;Techniques;Testing;Thinking;Time;Tissues;tool;Translating;Visit;Youth;","Dimensions of emotion regulation in nonsuicidal self-injury and suicide in adolescents","Suicide is the second leading cause of death for adolescents; and engaging in nonsuicidal self-injury behavior(NSSI) is a strong risk factor for future suicide. Deficits in the ability to effectively manage negative emotionsare strongly linked to NSSI; but less is known about how these deficits impact the development of suicidalthoughts and how these deficits may change over time. Identifying early signs of specific deficits that mayindicate increased risk for NSSI and suicide will help professionals know when to intervene and what to target.","NIMH","9514524","6-JUN-2018","PA-16-200",1R15MH113045-01A1,1,R15,MH,113045,01,A1,"MURPHY, ERIC ROUSSEAU","1-AUG-2018","31-JUL-2021","Child Psychopathology and Developmental Disabilities Study Section (CPDD) ",,"12499648","BRAUSCH, AMY MARIE",Not Applicable,"02","PSYCHOLOGY","077876258","US","37.064412","-86.477405","9186501","WESTERN KENTUCKY UNIVERSITY","BOWLING GREEN","KY","SCHOOLS OF ARTS AND SCIENCES","42101-1001","UNITED STATES", ,"1-AUG-2018","31-JUL-2021","242",Research Projects,2018,NIMH,413400,
No NIH Category available.,"Achievement;addiction;Address;Adolescent;Aftercare;AIDS prevention;Alcohol or Other Drugs use;Area;Award;base;Behavioral Sciences;Caregivers;Caring;checkup examination;Child Abuse and Neglect;Childhood;Clinical;Clinical Research;Clinical Sciences;Comorbidity;condoms;cost;Country;Data;Dedications;design;deter alcohol use;Development;Drug Targeting;Drug usage;early onset substance use;early-career faculty;Education;Educational Curriculum;effective intervention;Evaluation;evidence base;Evidence based treatment;experience;Exposure to;Faculty;Family;Feasibility Studies;feasibility trial;Feeling;follow up assessment;follow-up;Funding;Glean;Goals;handheld mobile device;Health;Health Technology;high risk;high risk behavior;high risk sexual behavior;HIV;HIV Infections;HIV risk;Human immunodeficiency virus test;Individual;innovation;Instruction;interactive tool;interest;Internships;Interview;Leadership;Learning;Life Experience;lifetime risk;Longevity;Mental Depression;Mentors;Mentorship;Methods;mHealth;Mid-Career Clinical Scientist Award (K24);Modeling;National Institute of Drug Abuse;new technology;Oral cavity;Outcome;patient oriented;patient oriented research;physical abuse;Population;Post-Traumatic Stress Disorders;Postdoctoral Fellow;pre-doctoral;Preparation;Prevention;Preventive Intervention;Procedures;Process;programs;Protocols documentation;Psychiatry;Psychologist;Psychology;Public Health;public health priorities;public health relevance;Publications;Randomized;Reaction;recruit;Reporting;Research;Research Design;Research Personnel;Research Project Grants;Research Training;Resources;Risk;Risk Behaviors;Risk Factors;Risk Reduction;Role;Science;Scientist;Sex Education;Sexual abuse;sexual risk behavior;sexual trauma;Signal Transduction;skills;Specific qualifier value;stem;Stress;Substance abuse problem;Substance Use Disorder;substance use prevention;Surveys;Swab;Tablets;Technology;Teenagers;Test Result;Testing;Time;tool;Training;training opportunity;Trauma;trauma exposure;traumatic event;Underrepresented Groups;United States National Institutes of Health;Update;usability;Violence;Vulnerable Populations;web-accessible;Work;Youth;","Mentorship and Research in HIV and Addiction Prevention Among Traumatized Youth","PUBLIC HEALTH RELEVANCE: Teens who have witnessed and/or experienced child maltreatment and violence (~1 in 2) are much more likely than teens who have not had such experiences to become infected with HIV and to develop substance use problems; costing the US economy hundreds of billions of dollars. The goal of the proposed research is to offer a dynamic; personalized technology-based toolkit to maximize the feasibility; applicability; and efficacy of HIV and substance use prevention for a population at high risk for HIV infection and addiction across the lifespan. The significantly heightened capacity for mentorship of new patient-oriented researchers who will learn about the incorporation of e- and m-Health technologies with HIV and substance use risk reduction for trauma- exposed teens; along with the numerous other related training experiences gleaned from the candidate's existing research program in these areas; further enhances the public health importance of the proposed K24.","NIDA","9748482","17-JUN-2019","PA-14-047",5K24DA039783-05,5,K24,DA,039783,05,,"JENKINS, RICHARD A","1-JUL-2015","30-JUN-2020","Behavioral and Social Science Approaches to Preventing HIV/AIDS Study Section (BSPH) ",,"6726805","DANIELSON, CARLA KMETT",Not Applicable,"06","PSYCHIATRY","183710748","US","32.788275","-79.954885","7575301","MEDICAL UNIVERSITY OF SOUTH CAROLINA","CHARLESTON","SC","SCHOOLS OF MEDICINE","29403-5120","UNITED STATES", ,"1-JUL-2019","30-JUN-2020","279",Other Research-Related,2019,NIDA,180466,
No NIH Category available.,"Address;Adolescent;Adult;Affect;Agonist;Androgens;Animal Model;Animals;Architecture;Assisted Reproductive Technology;base;body system;Breeding;Caring;Clinical;clinical practice;Clinical Research;clinically relevant;Conflict (Psychology);Counseling;Data;Defect;Development;Estradiol;Estrous Cycle;evidence base;experimental study;Female;Fertility;fertility preservation;Fertilization;Fertilization in Vitro;folliculogenesis;Foundations;Future;Gender Identity;gender transition;Goals;Gonadal Steroid Hormones;Gonadotropin Hormone Releasing Hormone;Histologic;Histology;hormone therapy;Hormones;Human;implantation;improved;Infertility;insight;International;Knowledge;Lead;male;Medical;Modeling;mouse model;Mus;Neurosecretory Systems;Observational Study;offspring;oocyte cryopreservation;Oocytes;Operative Surgical Procedures;Outcome;Ovarian;Ovarian Stimulations;Ovary;ovary transplantation;Patients;peripubertal period;Phenotype;Polycystic Ovary Syndrome;prenatal;prepuberty;Prevalence;Puberty;Recommendation;Regimen;Reproduction;reproductive;reproductive function;Reproductive Health;reproductive tract;Research;Research Personnel;response;Role;Serum;sex;Sex Characteristics;steroid hormone;Superovulation;Testing;Testosterone;Time;tool;transgender;transgender men;Translational Research;translational study;United States;","Reproductive Consequences of Steroid Hormone Administration","There is a paucity of data on the effect of exogenously administered testosterone (T) for cross-sex hormone therapy on future reproductive function in transgender men; and no data on thelong-term reproductive consequences of peripubertal treatment with gonadotropin-releasinghormone agonist followed immediately by T therapy (GnRHa-T) in transgender adolescents.Successful completion of the proposed research will 1) clarify the effect and reversibility ofcross-sex T and GnRHa-T therapy on future reproductive function in our clinically-relevantfemale-to-male transgender model; and 2) lay the groundwork for researchers studying theeffects of cross-sex T therapy on other aspects of reproduction; other organ systems; andtransgenerational effects. The results from these experiments can stimulate further translationalstudies to inform clinical practice and counseling around timing and necessity of fertilitypreservation in transgender men.","NICHD","9711053","25-APR-2019","PA-18-729",1R01HD098233-01,1,R01,HD,098233,01,,"EISENBERG, ESTHER","1-MAY-2019","30-APR-2024","Integrative and Clinical Endocrinology and Reproduction Study Section (ICER) ",,"11513033","MORAVEK, MOLLY BENNETTE",Not Applicable,"12","OBSTETRICS & GYNECOLOGY","073133571","US","42.244005","-83.739150","1506502","UNIVERSITY OF MICHIGAN AT ANN ARBOR","ANN ARBOR","MI","SCHOOLS OF MEDICINE","48109-1276","UNITED STATES", ,"1-MAY-2019","30-APR-2020","865",Research Projects,2019,NICHD,500407,
